Domian;Phylum;Class;Order;Family;Genus;Species;MP288;MP289;MP290;MP291;MP292;MP293;MP294;MP295;MP296;MP297;MP298;MP299;MP300;MP301;MP302;MP303;MP304;MP305;MP306;MP307;total
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter_towneri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;57
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;55
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;53
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;TRA3-20;uncultured_Nitrosomonadales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;52
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus;Tepidiphilus_thermophilus;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_glacialipiscicola;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Chujaibacter;;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;49
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;;;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43
Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;R7C24;R7C24;uncultured_bacterium;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;42
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Variibacter;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;41
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Castellaniella;;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;37
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839;A0839;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;36
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;uncultured;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;uncultured_gamma;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;35
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Gilvimarinus;;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella;Arctic_sea;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;32
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;31
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Candidatus_Berkiella;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;16;29
Bacteria;Proteobacteria;;;;;;15;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;28
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7;uncultured_Burkholderiales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27
Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;26
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25
Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae;Thiomicrorhabdus;;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella-like_amoebal;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21
Bacteria;Proteobacteria;Gammaproteobacteria;KF-JG30-C25;KF-JG30-C25;KF-JG30-C25;;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Brachymonas;uncultured_bacterium;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;20
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Aliidiomarina;uncultured_bacterium;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Streptomyces_sp.;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;Psychroglaciecola_arctica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Tepidamorphus;;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges;;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;;;0;8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;15
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;uncultured;;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;13
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;13
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;;;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azoarcus;bioreactor_metagenome;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;11
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;uncultured_Cellvibrio;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales_Incertae_Sedis;Constrictibacter;;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10
Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured;uncultured_Acetobacteraceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Candidatus_Ovatusbacter;;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;uncultured;uncultured_bacterium;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylomonas;;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;8
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Bacteria;RCP2-54;RCP2-54;RCP2-54;RCP2-54;RCP2-54;;0;0;0;0;0;0;0;0;0;57;0;0;57;0;0;0;82;64;0;126;386
Bacteria;SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);;7;27;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;52
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;uncultured;uncultured_prokaryote;48;86;0;101;21;0;0;36;0;0;0;126;0;0;0;0;103;54;0;0;575
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema_medium;0;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;;47;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema_lecithinolyticum;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;;;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;uncultured_bacterium;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;uncultured_Desulfocaldus;50;39;0;150;44;0;0;0;21;0;0;0;0;0;0;104;0;0;0;0;408
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;uncultured_bacterium;31;12;0;53;0;0;0;0;0;0;0;0;31;0;0;0;0;0;53;45;225
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;21;185
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;metagenome;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;245
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Syner-01;;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;;431;254;308;217;128;453;123;191;203;288;93;0;262;174;174;1067;0;68;195;20;4649
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;;31;44;89;0;0;0;0;164;33;0;0;0;0;0;107;0;0;0;166;3920;4554
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;;0;0;0;0;0;49;0;0;37;136;0;0;0;73;221;80;168;0;0;1078;1842
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;;197;145;163;97;0;93;0;199;24;73;0;109;0;0;0;0;224;0;0;19;1343
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;unidentified_eubacterium;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;1082;1242
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;;;0;0;0;0;60;302;0;0;282;174;0;0;0;163;0;0;0;0;7;0;988
Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;WCHB1-41;WCHB1-41;;55;80;231;121;0;124;0;0;0;47;0;220;0;41;24;0;0;0;0;0;943
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;538;702
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacteraceae;uncultured_bacterium;0;0;273;0;0;0;0;0;0;0;0;0;122;166;0;109;0;0;0;0;670
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;uncultured;;109;0;123;0;0;0;0;0;64;83;0;0;0;145;143;0;0;0;0;0;667
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;uncultured;;33;0;279;0;81;0;0;0;0;211;0;0;0;0;0;0;0;0;0;21;625
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus;;47;0;0;63;0;25;0;0;48;0;0;76;0;0;0;0;0;0;0;205;464
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;312;460
Bacteria;Verrucomicrobiota;Verrucomicrobiae;;;;;7;0;105;80;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;42;380
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;DEV007;uncultured_bacterium;0;0;56;0;0;0;50;0;0;0;0;123;44;0;0;0;66;0;0;0;339
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;uncultured_Verrucomicrobia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;306
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;;;0;0;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;72;303
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;uncultured_Verrucomicrobia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;249
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia;;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;156;0;24;197
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium;;35;0;0;0;0;0;0;0;0;0;0;72;89;0;0;0;0;0;0;0;196
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;;;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;184
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;uncultured;uncultured_Verrucomicrobia;0;0;0;0;0;0;0;0;0;0;0;48;0;0;124;0;0;0;0;0;172
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;uncultured;metagenome;0;48;75;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;163
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;144
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;141
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;bacterium_enrichment;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;135
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;uncultured;metagenome;9;0;0;29;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;13;119
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;110
Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;WCHB1-41;WCHB1-41;uncultured_Verrucomicrobia;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus_Protochlamydia;;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;18;99
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;DEV007;uncultured_verrucomicrobium;62;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98
Bacteria;Verrucomicrobiota;Verrucomicrobiae;LD1-PB3;LD1-PB3;LD1-PB3;uncultured_bacterium;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;84
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;68
Bacteria;Verrucomicrobiota;Verrucomicrobiae;S-BQ2-57_soil_group;S-BQ2-57_soil_group;S-BQ2-57_soil_group;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV114;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;59
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;uncultured;uncultured_soil;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;;;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;41
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia;metagenome;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;41
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;;;14;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;39
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophales;Omnitrophales;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;13;38
